date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2021-12-01,79,58.0,57.71666666666667,4.0,1.0,0.0
2021-12-02,78,58.0,62.141666666666666,155.0,0.9743589743589743,0.0
2021-12-03,80,58.0,58.641666666666666,112.5,1.0,0.0
2021-12-04,44,54.0,56.40833333333333,149.0,1.0,0.0
2021-12-05,43,54.0,56.675,161.0,1.0,0.0
2021-12-06,77,58.0,58.94166666666667,96.0,0.987012987012987,0.0
2021-12-07,77,58.0,59.30833333333334,81.5,1.0,0.0
2021-12-08,77,58.0,60.324999999999996,21.0,0.987012987012987,0.0
2021-12-09,77,58.0,56.93333333333333,64.0,0.987012987012987,0.0
2021-12-10,77,58.0,57.125,52.0,1.0,0.0
2021-12-11,50,54.0,55.016666666666666,79.5,1.0,0.0
2021-12-12,50,55.0,55.31666666666667,29.0,1.0,0.0
2021-12-13,77,58.0,57.975,34.5,1.0,0.0
2021-12-14,77,58.0,57.05,5.0,1.0,0.0
2021-12-15,75,58.0,61.108333333333334,56.0,0.9866666666666667,0.0
2021-12-16,77,58.0,57.95,78.5,1.0,0.0
2021-12-17,76,58.0,61.56666666666666,101.0,0.9868421052631579,0.0
2021-12-18,50,,,,1.0,0.0
2021-12-19,50,,,,1.0,0.0
2021-12-20,78,58.0,58.3,36.0,1.0,0.0
2021-12-21,77,58.0,57.875,8.0,0.987012987012987,0.0
2021-12-22,77,58.0,79.26666666666667,1126.0,0.935064935064935,0.0
2021-12-23,77,58.0,59.833333333333336,100.0,1.0,0.0
2021-12-24,74,58.0,57.11666666666667,0.0,1.0,0.0
2021-12-25,50,55.0,54.56666666666667,2.0,1.0,0.0
2021-12-26,50,55.0,54.583333333333336,12.0,1.0,0.0
2021-12-27,72,58.0,59.08333333333333,52.0,1.0,0.0
2021-12-28,72,58.0,58.333333333333336,50.5,0.9861111111111112,0.0
2021-12-29,72,58.0,57.541666666666664,13.5,1.0,0.0
2021-12-30,72,58.0,59.675000000000004,53.0,1.0,0.0
2021-12-31,75,58.0,58.650000000000006,65.5,1.0,0.0
