date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2022-07-01,82,58.0,57.55833333333334,21.0,0.975609756097561,0.0
2022-07-02,53,55.0,53.483333333333334,181.0,1.0,0.0
2022-07-03,52,55.0,56.53333333333333,83.0,1.0,0.0
2022-07-04,77,58.0,57.741666666666674,11.0,1.0,0.0
2022-07-05,77,58.0,61.85,309.5,0.961038961038961,0.0
2022-07-06,76,58.0,57.608333333333334,46.0,0.9868421052631579,0.0
2022-07-07,77,58.0,58.275,25.5,1.0,0.0
2022-07-08,77,58.0,57.40833333333333,4.0,1.0,0.0
2022-07-09,53,55.0,56.13333333333333,73.0,1.0,0.0
2022-07-10,52,55.0,54.96666666666667,11.0,1.0,0.0
2022-07-11,77,58.0,57.275,18.0,1.0,0.0
2022-07-12,77,58.0,59.516666666666666,75.5,0.987012987012987,0.0
2022-07-13,77,58.0,55.83333333333333,7.5,0.987012987012987,0.0
2022-07-14,77,58.0,57.958333333333336,11.0,1.0,0.0
2022-07-15,77,58.0,57.19166666666666,-16.0,1.0,0.0
2022-07-16,52,55.0,55.15,15.0,1.0,0.0
2022-07-17,51,55.0,54.5,-16.0,1.0,0.0
2022-07-18,77,58.0,60.15833333333333,167.0,0.974025974025974,0.0
2022-07-19,71,58.0,58.616666666666674,48.5,1.0,0.0
2022-07-20,77,58.0,56.88333333333334,75.0,0.987012987012987,0.0
2022-07-21,52,55.0,55.916666666666664,68.0,1.0,0.0
2022-07-22,73,58.0,58.55833333333333,62.0,0.9863013698630136,0.0
2022-07-23,53,55.0,55.03333333333333,2.0,0.9811320754716981,0.0
2022-07-24,52,55.0,54.88333333333333,2.0,1.0,0.0
2022-07-25,76,58.0,56.983333333333334,-1.0,1.0,0.0
2022-07-26,77,58.0,58.400000000000006,60.0,0.987012987012987,0.0
2022-07-27,77,58.0,59.31666666666666,41.0,0.987012987012987,0.0
2022-07-28,77,58.0,58.04166666666667,64.0,1.0,0.0
2022-07-29,77,58.0,59.31666666666667,60.0,1.0,0.0
2022-07-30,53,55.0,55.9,33.0,1.0,0.0
2022-07-31,51,55.0,54.916666666666664,-5.0,1.0,0.0
