date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2023-01-01,50,57.0,56.63333333333333,-7.0,1.0,0.0
2023-01-02,75,58.0,57.766666666666666,25.0,1.0,0.0
2023-01-03,76,58.0,58.35,73.0,1.0,0.0
2023-01-04,76,58.0,60.78333333333333,204.0,0.9868421052631579,0.0
2023-01-05,76,58.0,55.8,38.0,1.0,0.0
2023-01-06,75,58.0,60.358333333333334,51.0,0.9866666666666667,0.0
2023-01-07,48,57.0,57.68333333333333,38.0,1.0,0.0
2023-01-08,50,57.0,55.916666666666664,-34.0,1.0,0.0
2023-01-09,78,58.0,63.11666666666667,138.0,0.9743589743589743,0.0
2023-01-10,82,58.0,61.03333333333333,554.5,0.9512195121951219,0.0
2023-01-11,84,58.0,57.46666666666667,34.0,0.9880952380952381,0.0
2023-01-12,80,58.0,63.71666666666667,229.5,0.975,0.0
2023-01-13,82,58.0,58.91666666666667,166.0,0.975609756097561,0.0
2023-01-14,49,57.0,57.46666666666667,27.0,1.0,0.0
2023-01-15,50,57.0,56.21666666666667,-5.0,1.0,0.0
2023-01-16,81,58.0,59.175,130.5,1.0,0.0
2023-01-17,78,67.0,69.28333333333333,467.0,0.9615384615384616,0.0
2023-01-18,82,58.0,58.84166666666667,239.0,0.9634146341463414,0.0
2023-01-19,82,58.0,58.05,139.5,0.9878048780487805,0.0
2023-01-20,82,58.0,57.6,105.0,0.9878048780487805,0.0
2023-01-21,50,57.0,57.2,17.0,1.0,0.0
2023-01-22,50,57.0,56.53333333333333,25.0,1.0,0.0
2023-01-23,81,58.0,58.65,253.5,0.9629629629629629,0.0
2023-01-24,82,58.0,61.975,254.5,0.9634146341463414,0.0
2023-01-25,82,58.0,58.25833333333334,110.5,1.0,0.0
2023-01-26,82,58.0,60.88333333333334,257.0,0.975609756097561,0.0
2023-01-27,82,58.0,61.2,166.0,1.0,0.0
2023-01-28,40,57.0,57.5,44.0,1.0,0.0
2023-01-29,40,57.0,56.2,-17.0,1.0,0.0
2023-01-30,82,58.0,59.05,29.0,0.975609756097561,0.0
2023-01-31,81,58.0,57.825,143.5,0.9876543209876543,0.0
