date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2021-03-01,80,58.5,56.925,-25.0,1.0,0.0
2021-03-02,80,58.5,59.491666666666674,53.0,0.9875,0.0
2021-03-03,82,58.5,54.88333333333333,-73.0,1.0,0.0
2021-03-04,82,58.5,59.108333333333334,60.5,0.9878048780487805,0.0
2021-03-05,82,58.5,56.266666666666666,-36.5,0.9878048780487805,0.0
2021-03-06,48,55.0,54.599999999999994,-25.5,1.0,0.0
2021-03-07,47,55.0,53.81666666666666,-62.0,1.0,0.0
2021-03-08,83,58.5,56.69166666666666,-90.0,1.0,0.0
2021-03-09,81,58.5,57.516666666666666,-57.0,1.0,0.0
2021-03-10,82,58.5,57.29166666666667,-76.0,1.0,0.0
2021-03-11,82,58.5,57.2,-96.5,1.0,0.0
2021-03-12,82,58.5,56.44166666666666,-83.5,1.0,0.0
2021-03-13,41,55.0,54.46666666666667,-30.5,1.0,0.0
2021-03-14,33,72.0,65.98333333333333,48.0,1.0,0.0
2021-03-15,88,58.5,56.241666666666674,-94.5,1.0,0.0
2021-03-16,82,58.5,59.63333333333334,34.0,1.0,0.0
2021-03-17,82,58.5,56.375,-110.5,1.0,0.0
2021-03-18,82,58.5,56.3,-92.0,1.0,0.0
2021-03-19,82,58.5,56.66666666666667,-71.5,1.0,0.0
2021-03-20,44,55.0,54.516666666666666,-16.0,1.0,0.0
2021-03-21,43,55.0,55.00833333333333,-7.5,1.0,0.0
2021-03-22,82,58.5,58.8,-27.0,0.9878048780487805,0.0
2021-03-23,81,58.5,57.50833333333334,-87.5,1.0,0.0
2021-03-24,82,58.5,57.22500000000001,-67.5,1.0,0.0
2021-03-25,82,58.5,56.483333333333334,-82.0,1.0,0.0
2021-03-26,82,58.5,56.983333333333334,-56.0,1.0,0.0
2021-03-27,51,58.0,57.233333333333334,-46.0,1.0,0.0
2021-03-28,48,58.0,53.71666666666667,-49.0,0.9583333333333334,0.0
2021-03-29,59,58.5,56.40833333333333,-87.5,1.0,0.0
2021-03-30,82,58.5,56.666666666666664,-64.0,1.0,0.0
2021-03-31,82,58.5,56.05833333333334,-82.5,1.0,0.0
