date,n_trains,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct
2021-11-01,49,54.0,53.516666666666666,-28.0,1.0,0.0
2021-11-02,82,58.0,55.275000000000006,51.0,1.0,0.0
2021-11-03,80,58.0,56.84166666666667,71.5,0.9875,0.0
2021-11-04,81,58.0,57.608333333333334,245.0,0.9876543209876543,0.0
2021-11-05,82,58.0,57.45,35.0,1.0,0.0
2021-11-06,50,54.0,54.59166666666667,38.0,1.0,0.0
2021-11-07,49,54.0,53.766666666666666,237.5,0.9591836734693877,0.0
2021-11-08,82,58.0,61.45833333333333,184.0,0.975609756097561,0.0
2021-11-09,78,58.0,54.791666666666664,61.5,1.0,0.0
2021-11-10,81,58.0,65.94166666666666,208.5,0.9629629629629629,0.0
2021-11-11,49,54.0,53.400000000000006,-28.0,1.0,0.0
2021-11-12,78,58.0,65.2,149.5,0.9871794871794872,0.0
2021-11-13,39,54.0,54.95833333333333,61.5,1.0,0.0
2021-11-14,38,54.0,54.80833333333334,105.0,1.0,0.0
2021-11-15,82,58.0,58.25833333333333,50.5,1.0,0.0
2021-11-16,81,58.0,71.96666666666667,432.5,0.9629629629629629,0.0
2021-11-17,82,58.0,62.0,54.5,0.975609756097561,0.0
2021-11-18,82,58.0,58.916666666666664,188.0,1.0,0.0
2021-11-19,82,58.0,57.2,38.5,1.0,0.0
2021-11-20,48,,,,1.0,0.0
2021-11-21,49,,,,1.0,0.0
2021-11-22,82,58.0,63.81666666666667,182.5,0.975609756097561,0.0
2021-11-23,84,58.0,61.13333333333334,193.5,0.9880952380952381,0.0
2021-11-24,86,58.0,57.44166666666667,55.5,1.0,0.0
2021-11-25,86,58.0,58.666666666666664,33.0,1.0,0.0
2021-11-26,81,67.0,65.25,394.0,0.9629629629629629,0.0
2021-11-27,44,54.0,54.725,82.0,1.0,0.0
2021-11-28,45,54.0,60.141666666666666,380.0,0.9777777777777777,0.0
2021-11-29,75,58.0,64.86666666666667,57.0,0.9866666666666667,0.0
2021-11-30,78,58.0,58.625,93.0,0.9871794871794872,0.0
